TITLE     = ""
VARIABLES = "X"
"Y"
"rho"
"U"
"V"
"E"
"UM"
"P"
"A"
"MA"
ZONE T="Streamtraces"
 STRANDID=0, SOLUTIONTIME=0
 Nodes=4920, Elements=4918, ZONETYPE=FELineSeg
 DATAPACKING=POINT
 DT=(DOUBLE DOUBLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE )
 -7.498549347E+000 -1.399117901E-001 1.001466870E+000 9.445716739E-001 2.062112279E-002 2.952183723E+000 9.447967410E-001 1.002083540E+000 1.183580041E+000 7.982532978E-001
 -7.498547977E+000 -1.399117602E-001 1.001466870E+000 9.445716739E-001 2.062112279E-002 2.952183723E+000 9.447967410E-001 1.002083540E+000 1.183580041E+000 7.982532978E-001
 -7.498542495E+000 -1.399116405E-001 1.001466870E+000 9.445716143E-001 2.062112279E-002 2.952183723E+000 9.447967410E-001 1.002083540E+000 1.183580041E+000 7.982532382E-001
 -7.498498640E+000 -1.399106831E-001 1.001466870E+000 9.445716143E-001 2.062112466E-002 2.952183723E+000 9.447966814E-001 1.002083540E+000 1.183580041E+000 7.982532382E-001
 -7.498147797E+000 -1.399030237E-001 1.001467109E+000 9.445713758E-001 2.062113769E-002 2.952184677E+000 9.447964430E-001 1.002083898E+000 1.183580160E+000 7.982529998E-001
 -7.497446111E+000 -1.398877051E-001 1.001467586E+000 9.445708394E-001 2.062116563E-002 2.952186108E+000 9.447959661E-001 1.002084613E+000 1.183580279E+000 7.982524633E-001
 -7.496042740E+000 -1.398570677E-001 1.001468658E+000 9.445698857E-001 2.062121965E-002 2.952189445E+000 9.447949529E-001 1.002086163E+000 1.183580518E+000 7.982514501E-001
 -7.493235999E+000 -1.397957925E-001 1.001470685E+000 9.445678592E-001 2.062132955E-002 2.952195883E+000 9.447929263E-001 1.002089143E+000 1.183581114E+000 7.982493639E-001
 -7.482009070E+000 -1.395506879E-001 1.001478672E+000 9.445598722E-001 2.062182128E-002 2.952221394E+000 9.447849989E-001 1.002100825E+000 1.183583379E+000 7.982411385E-001
 -7.459555307E+000 -1.390604552E-001 1.001494646E+000 9.445440173E-001 2.062296309E-002 2.952271938E+000 9.447691441E-001 1.002124310E+000 1.183587790E+000 7.982248068E-001
 -7.437101545E+000 -1.385701886E-001 1.001510620E+000 9.445281029E-001 2.062398195E-002 2.952322960E+000 9.447532296E-001 1.002147794E+000 1.183592200E+000 7.982084155E-001
 -7.414903494E+000 -1.380854556E-001 1.001533151E+000 9.445070028E-001 2.062637545E-002 2.952382326E+000 9.447321892E-001 1.002175450E+000 1.183595300E+000 7.981885672E-001
 -7.392705944E+000 -1.376006633E-001 1.001556277E+000 9.444855452E-001 2.062903158E-002 2.952441692E+000 9.447107911E-001 1.002203226E+000 1.183598042E+000 7.981685996E-001
 -7.370764936E+000 -1.371214029E-001 1.001578331E+000 9.444649816E-001 2.063157409E-002 2.952497482E+000 9.446902871E-001 1.002229333E+000 1.183600426E+000 7.981496453E-001
 -7.348824323E+000 -1.366420774E-001 1.001592517E+000 9.444515109E-001 2.063462883E-002 2.952519178E+000 9.446768761E-001 1.002240539E+000 1.183598638E+000 7.981395125E-001
 -7.326883711E+000 -1.361626743E-001 1.001606703E+000 9.444380403E-001 2.063766681E-002 2.952540398E+000 9.446634650E-001 1.002251625E+000 1.183596849E+000 7.981294394E-001
 -7.305200572E+000 -1.356888203E-001 1.001621246E+000 9.444239736E-001 2.064071782E-002 2.952563524E+000 9.446495175E-001 1.002263546E+000 1.183595300E+000 7.981186509E-001
 -7.283517780E+000 -1.352148956E-001 1.001637101E+000 9.444078207E-001 2.064381540E-002 2.952590227E+000 9.446334243E-001 1.002277493E+000 1.183594108E+000 7.981058359E-001
 -7.261834989E+000 -1.347408918E-001 1.001652956E+000 9.443916678E-001 2.064690925E-002 2.952616692E+000 9.446173310E-001 1.002291322E+000 1.183592916E+000 7.980930209E-001
 -7.240409428E+000 -1.342724332E-001 1.001668572E+000 9.443750978E-001 2.064998262E-002 2.952644587E+000 9.446008801E-001 1.002305865E+000 1.183592319E+000 7.980795503E-001
 -7.218984250E+000 -1.338039040E-001 1.001683593E+000 9.443578720E-001 2.065312304E-002 2.952673674E+000 9.445836544E-001 1.002321243E+000 1.183592558E+000 7.980648875E-001
